person_age,person_age_cleaned,person_income,person_income_cleaned,person_home_ownership,person_emp_length,person_emp_length_cleaned,loan_intent,loan_grade,loan_amnt,loan_amnt_cleaned,loan_int_rate,loan_status,loan_percent_income,loan_percent_income_cleaned,cb_person_default_on_file,cb_person_cred_hist_length
28,28.0,28800,28800,RENT,2.0,2.0,VENTURE,B,5000,5000,10.65,0,0.17,0.1736,N,9
32,32.0,28800,28800,RENT,16.0,16.0,MEDICAL,B,5000,5000,10.59,0,0.17,0.1736,N,9
31,31.0,28800,28800,RENT,1.0,1.0,VENTURE,B,5000,5000,9.25,0,0.17,0.1736,N,7
27,27.0,28800,28800,RENT,6.0,6.0,EDUCATION,D,5000,5000,14.96,0,0.17,0.1736,Y,5
27,27.0,28968,28968,RENT,1.0,1.0,PERSONAL,C,5000,5000,13.16,0,0.17,0.1726,Y,5
29,29.0,29000,29000,RENT,3.0,3.0,VENTURE,C,5000,5000,15.23,0,0.17,0.1724,Y,7
32,32.0,42000,42000,MORTGAGE,16.0,16.0,DEBTCONSOLIDATION,A,10375,10375,5.42,0,0.25,0.247,N,7
32,32.0,42000,42000,MORTGAGE,,,PERSONAL,A,1225,1225,5.79,0,0.03,0.0292,N,10
34,34.0,29152,29152,RENT,,,VENTURE,B,5000,5000,10.36,0,0.17,0.1715,N,7
28,28.0,42000,42000,MORTGAGE,6.0,6.0,EDUCATION,B,5000,5000,10.37,0,0.12,0.119,N,5
33,33.0,42000,42000,MORTGAGE,5.0,5.0,EDUCATION,A,9000,9000,5.79,0,0.21,0.2143,N,5
34,34.0,42000,42000,MORTGAGE,7.0,7.0,MEDICAL,B,7500,7500,11.11,0,0.18,0.1786,N,7
31,31.0,30000,30000,RENT,4.0,4.0,HOMEIMPROVEMENT,B,5000,5000,9.91,1,0.17,0.1667,N,5
29,29.0,30000,30000,RENT,3.0,3.0,MEDICAL,B,5000,5000,11.49,0,0.17,0.1667,N,9
27,27.0,30000,30000,RENT,0.0,0.0,MEDICAL,C,5000,5000,13.72,0,0.17,0.1667,N,8
28,28.0,30000,30000,RENT,1.0,1.0,PERSONAL,A,5000,5000,6.17,0,0.17,0.1667,N,6
28,28.0,30000,30000,RENT,3.0,3.0,MEDICAL,B,5000,5000,9.88,0,0.17,0.1667,N,8
33,33.0,30000,30000,RENT,0.0,0.0,MEDICAL,A,5000,5000,7.74,0,0.17,0.1667,N,8
29,29.0,36000,36000,MORTGAGE,6.0,6.0,PERSONAL,A,8000,8000,6.54,1,0.22,0.2222,N,8
28,28.0,42000,42000,MORTGAGE,0.0,0.0,DEBTCONSOLIDATION,B,12000,12000,9.62,0,0.29,0.2857,N,7
29,29.0,30000,30000,RENT,3.0,3.0,VENTURE,A,5000,5000,9.32,0,0.17,0.1667,N,5
30,30.0,30240,30240,RENT,1.0,1.0,EDUCATION,C,5000,5000,14.72,0,0.17,0.1653,Y,10
29,29.0,30796,30796,RENT,13.0,13.0,MEDICAL,D,5000,5000,14.96,0,0.16,0.1624,Y,8
32,32.0,30960,30960,RENT,5.0,5.0,VENTURE,B,5000,5000,11.49,0,0.16,0.1615,N,10
30,30.0,31000,31000,RENT,1.0,1.0,VENTURE,B,5000,5000,9.91,0,0.16,0.1613,N,10
35,35.0,31000,31000,RENT,0.0,0.0,VENTURE,C,5000,5000,14.35,0,0.16,0.1613,N,7
29,29.0,31100,31100,RENT,2.0,2.0,DEBTCONSOLIDATION,B,5000,5000,9.63,0,0.16,0.1608,N,8
34,34.0,42000,42000,OWN,1.0,1.0,VENTURE,A,22750,22750,6.91,0,0.54,0.5417,N,10
31,31.0,42000,42000,OWN,0.0,0.0,HOMEIMPROVEMENT,B,7200,7200,9.99,0,0.17,0.1714,N,8
35,35.0,31577,31577,RENT,6.0,6.0,MEDICAL,B,5000,5000,9.99,0,0.16,0.1583,N,9
28,28.0,42000,42000,MORTGAGE,12.0,12.0,VENTURE,A,11000,11000,5.42,0,0.26,0.2619,N,7
28,28.0,32000,32000,RENT,5.0,5.0,MEDICAL,A,5000,5000,6.99,0,0.16,0.1562,N,7
27,27.0,42000,42000,MORTGAGE,0.0,0.0,PERSONAL,C,8000,8000,13.61,0,0.19,0.1905,Y,9
29,29.0,32400,32400,RENT,,,MEDICAL,A,5000,5000,8.9,0,0.15,0.1543,N,8
27,27.0,32400,32400,RENT,7.0,7.0,MEDICAL,C,5000,5000,,0,0.15,0.1543,N,6
29,29.0,42000,42000,OWN,13.0,13.0,MEDICAL,A,2500,2500,6.76,0,0.06,0.0595,N,5
32,32.0,32496,32496,RENT,4.0,4.0,EDUCATION,D,5000,5000,,0,0.15,0.1539,N,6
33,33.0,42000,42000,MORTGAGE,12.0,12.0,VENTURE,A,6400,6400,7.88,0,0.15,0.1524,N,10
27,27.0,32760,32760,RENT,4.0,4.0,PERSONAL,D,5000,5000,15.21,0,0.15,0.1526,Y,9
28,28.0,42000,42000,MORTGAGE,4.0,4.0,PERSONAL,B,10000,10000,10.75,0,0.24,0.2381,N,9
29,29.0,33000,33000,RENT,6.0,6.0,MEDICAL,A,5000,5000,8.9,0,0.15,0.1515,N,7
27,27.0,33000,33000,RENT,9.0,9.0,PERSONAL,B,5000,5000,10.0,0,0.15,0.1515,N,10
27,27.0,42000,42000,OWN,3.0,3.0,PERSONAL,B,8500,8500,10.38,0,0.2,0.2024,N,7
27,27.0,33000,33000,RENT,4.0,4.0,EDUCATION,C,5000,5000,14.22,0,0.15,0.1515,Y,10
29,29.0,42000,42000,MORTGAGE,5.0,5.0,MEDICAL,C,2500,2500,13.98,0,0.06,0.0595,N,8
28,28.0,33600,33600,RENT,12.0,12.0,VENTURE,A,5000,5000,5.42,0,0.15,0.1488,N,8
27,27.0,42000,42000,MORTGAGE,0.0,0.0,HOMEIMPROVEMENT,A,4200,4200,6.76,0,0.1,0.1,N,7
29,29.0,33600,33600,RENT,0.0,0.0,DEBTCONSOLIDATION,C,5000,5000,13.92,0,0.15,0.1488,Y,10
27,27.0,33600,33600,RENT,8.0,8.0,MEDICAL,C,5000,5000,12.87,0,0.15,0.1488,Y,6
29,29.0,42000,42000,MORTGAGE,8.0,8.0,PERSONAL,C,7800,7800,13.11,0,0.19,0.1857,N,9
30,30.0,42000,42000,MORTGAGE,13.0,13.0,EDUCATION,D,3000,3000,15.33,0,0.07,0.0714,Y,9
31,31.0,34000,34000,RENT,3.0,3.0,DEBTCONSOLIDATION,A,5000,5000,5.42,0,0.15,0.1471,N,7
27,27.0,34152,34152,RENT,5.0,5.0,MEDICAL,C,5000,5000,13.79,0,0.15,0.1464,N,10
28,28.0,42000,42000,MORTGAGE,13.0,13.0,PERSONAL,D,8500,8500,14.96,0,0.2,0.2024,N,10
35,35.0,34868,34868,RENT,14.0,14.0,MEDICAL,E,5000,5000,6.0,1,0.14,0.1434,N,6
31,31.0,35000,35000,RENT,3.0,3.0,VENTURE,B,5000,5000,10.65,0,0.14,0.1429,N,5
28,28.0,29000,29000,RENT,1.0,1.0,PERSONAL,C,5000,5000,15.96,1,0.17,0.1724,Y,7
33,33.0,35000,35000,RENT,0.0,0.0,PERSONAL,A,5000,5000,8.9,0,0.14,0.1429,N,5
27,27.0,35000,35000,RENT,9.0,9.0,DEBTCONSOLIDATION,B,5000,5000,11.49,0,0.14,0.1429,N,8
29,29.0,35000,35000,RENT,1.0,1.0,MEDICAL,A,5000,5000,,0,0.14,0.1429,N,9
27,27.0,35004,35004,RENT,7.0,7.0,MEDICAL,B,5000,5000,10.75,0,0.14,0.1428,N,8
32,32.0,42000,42000,OWN,0.0,0.0,PERSONAL,B,10400,10400,11.14,0,0.25,0.2476,N,9
27,27.0,36000,36000,MORTGAGE,9.0,9.0,DEBTCONSOLIDATION,E,15200,15200,16.35,1,0.42,0.4222,Y,6
35,35.0,36000,36000,RENT,,,MEDICAL,B,5000,5000,9.91,0,0.14,0.1389,N,5
35,35.0,36000,36000,RENT,3.0,3.0,DEBTCONSOLIDATION,A,5000,5000,7.51,0,0.14,0.1389,N,5
32,32.0,42000,42000,MORTGAGE,3.0,3.0,VENTURE,A,9000,9000,7.74,0,0.21,0.2143,N,8
29,29.0,42000,42000,MORTGAGE,9.0,9.0,HOMEIMPROVEMENT,A,2500,2500,7.74,0,0.06,0.0595,N,7
27,27.0,30000,30000,RENT,2.0,2.0,DEBTCONSOLIDATION,E,5000,5000,17.99,1,0.17,0.1667,Y,10
29,29.0,42000,42000,MORTGAGE,9.0,9.0,EDUCATION,B,8500,8500,10.95,0,0.2,0.2024,N,6
27,27.0,36000,36000,RENT,5.0,5.0,EDUCATION,B,5000,5000,9.63,0,0.14,0.1389,N,8
28,28.0,42000,42000,OWN,1.0,1.0,VENTURE,C,15000,15000,13.47,0,0.36,0.3571,N,9
31,31.0,36000,36000,RENT,2.0,2.0,MEDICAL,B,5000,5000,10.36,0,0.14,0.1389,N,9
30,30.0,36000,36000,RENT,2.0,2.0,VENTURE,B,5000,5000,10.75,0,0.14,0.1389,N,5
32,32.0,36000,36000,RENT,2.0,2.0,VENTURE,B,5000,5000,11.83,0,0.14,0.1389,N,10
29,29.0,36000,36000,RENT,0.0,0.0,MEDICAL,C,5000,5000,,0,0.14,0.1389,Y,5
27,27.0,42000,42000,MORTGAGE,2.0,2.0,VENTURE,C,20000,20000,12.84,0,0.48,0.4762,Y,7
28,28.0,42000,42000,OWN,2.0,2.0,MEDICAL,C,6000,6000,12.84,0,0.14,0.1429,N,9
30,30.0,36933,36933,RENT,2.0,2.0,PERSONAL,C,5000,5000,11.91,0,0.14,0.1354,Y,6
32,32.0,42000,42000,OWN,15.0,15.0,MEDICAL,B,1800,1800,10.2,0,0.04,0.0429,N,9
29,29.0,42000,42000,MORTGAGE,0.0,0.0,VENTURE,A,7500,7500,,0,0.18,0.1786,N,9
32,32.0,37000,37000,RENT,0.0,0.0,VENTURE,B,5000,5000,11.49,0,0.14,0.1351,N,7
32,32.0,37000,37000,RENT,3.0,3.0,EDUCATION,B,5000,5000,9.62,0,0.14,0.1351,N,7
27,27.0,36000,36000,MORTGAGE,0.0,0.0,EDUCATION,A,6825,6825,8.32,1,0.19,0.1896,N,9
32,32.0,37300,37300,RENT,2.0,2.0,VENTURE,B,5000,5000,12.53,0,0.13,0.134,N,9
32,32.0,37500,37500,RENT,6.0,6.0,MEDICAL,A,5000,5000,6.03,0,0.13,0.1333,N,9
27,27.0,31513,31513,RENT,11.0,11.0,HOMEIMPROVEMENT,A,5000,5000,6.62,1,0.16,0.1587,N,7
28,28.0,36000,36000,MORTGAGE,5.0,5.0,MEDICAL,E,15450,15450,,1,0.43,0.4292,N,8
32,32.0,37992,37992,RENT,3.0,3.0,VENTURE,E,5000,5000,16.35,0,0.13,0.1316,N,5
32,32.0,32000,32000,RENT,6.0,6.0,DEBTCONSOLIDATION,D,5000,5000,18.25,1,0.16,0.1562,Y,7
27,27.0,36082,36082,MORTGAGE,5.0,5.0,EDUCATION,A,5000,5000,6.62,1,0.14,0.1386,N,9
29,29.0,32000,32000,RENT,1.0,1.0,PERSONAL,D,5000,5000,14.84,1,0.16,0.1562,N,8
29,29.0,42108,42108,OWN,0.0,0.0,EDUCATION,A,2500,2500,8.0,0,0.06,0.0594,N,5
29,29.0,38000,38000,RENT,0.0,0.0,MEDICAL,B,5000,5000,11.36,0,0.13,0.1316,N,5
27,27.0,42162,42162,OTHER,11.0,11.0,VENTURE,A,2400,2400,7.74,0,0.06,0.0569,N,8
28,28.0,42200,42200,MORTGAGE,5.0,5.0,VENTURE,B,13200,13200,11.48,0,0.31,0.3128,N,8
29,29.0,32000,32000,RENT,1.0,1.0,HOMEIMPROVEMENT,D,5000,5000,,1,0.16,0.1562,N,10
27,27.0,38004,38004,RENT,8.0,8.0,MEDICAL,A,5000,5000,9.63,0,0.13,0.1316,N,10
28,28.0,42240,42240,OWN,2.0,2.0,MEDICAL,B,12000,12000,11.86,0,0.28,0.2841,N,6
27,27.0,38250,38250,RENT,1.0,1.0,MEDICAL,A,5000,5000,7.51,0,0.13,0.1307,N,5
32,32.0,38300,38300,RENT,4.0,4.0,MEDICAL,B,5000,5000,10.25,0,0.13,0.1305,N,9
28,28.0,38400,38400,RENT,3.0,3.0,DEBTCONSOLIDATION,C,5000,5000,13.49,0,0.13,0.1302,Y,6
31,31.0,42300,42300,OWN,15.0,15.0,VENTURE,A,2000,2000,6.92,0,0.05,0.0473,N,9
28,28.0,38400,38400,RENT,3.0,3.0,EDUCATION,C,5000,5000,,0,0.13,0.1302,N,5
27,27.0,38400,38400,RENT,6.0,6.0,MEDICAL,B,5000,5000,9.88,0,0.13,0.1302,N,10
33,33.0,38500,38500,RENT,1.0,1.0,DEBTCONSOLIDATION,A,5000,5000,7.14,0,0.13,0.1299,N,10
28,28.0,39000,39000,RENT,3.0,3.0,VENTURE,B,5000,5000,10.25,0,0.13,0.1282,N,10
27,27.0,42500,42500,MORTGAGE,4.0,4.0,DEBTCONSOLIDATION,C,8000,8000,13.06,0,0.19,0.1882,N,5
28,28.0,39516,39516,RENT,0.0,0.0,EDUCATION,C,5000,5000,12.87,0,0.13,0.1265,N,10
34,34.0,39996,39996,RENT,1.0,1.0,PERSONAL,A,5000,5000,7.51,0,0.13,0.125,N,6
28,28.0,34000,34000,RENT,,,PERSONAL,A,5000,5000,7.9,1,0.15,0.1471,N,5
27,27.0,40000,40000,RENT,9.0,9.0,PERSONAL,A,5000,5000,8.49,0,0.13,0.125,N,8
27,27.0,40000,40000,RENT,1.0,1.0,MEDICAL,B,5000,5000,11.99,0,0.13,0.125,N,9
27,27.0,40000,40000,RENT,3.0,3.0,EDUCATION,A,5000,5000,7.29,0,0.13,0.125,N,5
35,35.0,34000,34000,RENT,7.0,7.0,EDUCATION,D,5000,5000,16.32,1,0.15,0.1471,N,6
28,28.0,34000,34000,RENT,1.0,1.0,VENTURE,C,5000,5000,14.26,1,0.15,0.1471,Y,9
34,34.0,40000,40000,RENT,2.0,2.0,VENTURE,B,5000,5000,12.53,0,0.13,0.125,N,10
35,35.0,34000,34000,RENT,0.0,0.0,DEBTCONSOLIDATION,E,5000,5000,15.45,1,0.15,0.1471,Y,6
31,31.0,40000,40000,RENT,0.0,0.0,VENTURE,B,5000,5000,9.45,0,0.13,0.125,N,10
34,34.0,42994,42994,OWN,7.0,7.0,EDUCATION,D,7675,7675,13.87,0,0.18,0.1785,N,8
27,27.0,34040,34040,RENT,3.0,3.0,MEDICAL,B,5000,5000,10.25,1,0.15,0.1469,N,10
27,27.0,40752,40752,RENT,6.0,6.0,MEDICAL,C,5000,5000,13.49,0,0.12,0.1227,N,8
35,35.0,40800,40800,RENT,5.0,5.0,VENTURE,A,5000,5000,6.54,0,0.12,0.1225,N,5
27,27.0,34900,34900,RENT,3.0,3.0,MEDICAL,E,5000,5000,16.7,1,0.14,0.1433,Y,9
28,28.0,35000,35000,RENT,0.0,0.0,HOMEIMPROVEMENT,A,5000,5000,8.9,1,0.14,0.1429,N,9
29,29.0,41000,41000,RENT,3.0,3.0,PERSONAL,B,5000,5000,11.49,0,0.12,0.122,N,9
31,31.0,41004,41004,RENT,5.0,5.0,MEDICAL,D,5000,5000,15.28,0,0.12,0.1219,N,10
34,34.0,41600,41600,RENT,0.0,0.0,PERSONAL,B,5000,5000,10.65,0,0.12,0.1202,N,6
28,28.0,42000,42000,RENT,4.0,4.0,MEDICAL,A,5000,5000,5.42,0,0.12,0.119,N,5
29,29.0,42000,42000,RENT,3.0,3.0,MEDICAL,D,5000,5000,15.99,0,0.12,0.119,Y,6
35,35.0,42000,42000,RENT,6.0,6.0,MEDICAL,A,5000,5000,6.99,0,0.12,0.119,N,10
34,34.0,42000,42000,RENT,17.0,17.0,VENTURE,B,5000,5000,,0,0.12,0.119,N,5
27,27.0,42000,42000,RENT,1.0,1.0,PERSONAL,B,5000,5000,10.99,0,0.12,0.119,N,10
28,28.0,43000,43000,MORTGAGE,6.0,6.0,VENTURE,A,15000,15000,6.03,0,0.35,0.3488,N,5
27,27.0,42000,42000,RENT,7.0,7.0,MEDICAL,B,5000,5000,11.11,0,0.12,0.119,N,9
27,27.0,42000,42000,RENT,7.0,7.0,DEBTCONSOLIDATION,A,5000,5000,5.42,0,0.12,0.119,N,5
31,31.0,42000,42000,RENT,3.0,3.0,MEDICAL,B,5000,5000,11.86,0,0.12,0.119,N,9
30,30.0,42000,42000,RENT,2.0,2.0,MEDICAL,B,5000,5000,,0,0.12,0.119,N,7
28,28.0,43000,43000,MORTGAGE,11.0,11.0,PERSONAL,C,5000,5000,12.99,0,0.12,0.1163,Y,5
29,29.0,42000,42000,RENT,1.0,1.0,PERSONAL,A,5000,5000,,0,0.12,0.119,N,6
32,32.0,42000,42000,RENT,4.0,4.0,DEBTCONSOLIDATION,B,5000,5000,10.08,0,0.12,0.119,N,9
28,28.0,42016,42016,RENT,3.0,3.0,MEDICAL,B,5000,5000,10.36,0,0.12,0.119,N,5
27,27.0,42072,42072,RENT,3.0,3.0,VENTURE,B,5000,5000,11.49,0,0.12,0.1188,N,10
31,31.0,42100,42100,RENT,4.0,4.0,DEBTCONSOLIDATION,B,5000,5000,10.36,0,0.12,0.1188,N,9
32,32.0,36500,36500,RENT,2.0,2.0,HOMEIMPROVEMENT,A,5000,5000,6.91,1,0.14,0.137,N,5
27,27.0,43000,43000,MORTGAGE,11.0,11.0,VENTURE,A,17500,17500,7.29,0,0.41,0.407,N,7
27,27.0,42996,42996,RENT,1.0,1.0,MEDICAL,C,5000,5000,13.61,0,0.12,0.1163,N,6
28,28.0,43000,43000,RENT,12.0,12.0,MEDICAL,B,5000,5000,11.71,0,0.12,0.1163,N,9
31,31.0,43000,43000,RENT,1.0,1.0,MEDICAL,B,5000,5000,9.99,0,0.12,0.1163,N,10
30,30.0,43000,43000,RENT,0.0,0.0,VENTURE,B,5000,5000,9.62,0,0.12,0.1163,N,9
28,28.0,43000,43000,MORTGAGE,4.0,4.0,MEDICAL,A,13800,13800,6.91,0,0.32,0.3209,N,6
33,33.0,43000,43000,MORTGAGE,4.0,4.0,HOMEIMPROVEMENT,C,10000,10000,13.35,0,0.23,0.2326,Y,10
28,28.0,38000,38000,RENT,7.0,7.0,PERSONAL,C,5000,5000,13.49,1,0.13,0.1316,N,6
28,28.0,44000,44000,RENT,7.0,7.0,DEBTCONSOLIDATION,A,5000,5000,5.42,0,0.11,0.1136,N,7
35,35.0,44908,44908,RENT,6.0,6.0,EDUCATION,A,5000,5000,6.92,0,0.11,0.1113,N,7
27,27.0,43000,43000,OWN,11.0,11.0,EDUCATION,A,15000,15000,7.51,0,0.35,0.3488,N,5
35,35.0,39000,39000,RENT,8.0,8.0,MEDICAL,B,5000,5000,9.99,1,0.13,0.1282,N,6
28,28.0,39000,39000,RENT,6.0,6.0,DEBTCONSOLIDATION,A,5000,5000,5.99,1,0.13,0.1282,N,7
28,28.0,43000,43000,MORTGAGE,12.0,12.0,HOMEIMPROVEMENT,C,12000,12000,13.48,0,0.28,0.2791,N,6
34,34.0,43000,43000,MORTGAGE,9.0,9.0,DEBTCONSOLIDATION,A,11000,11000,7.88,0,0.26,0.2558,N,10
32,32.0,43000,43000,MORTGAGE,6.0,6.0,VENTURE,A,12000,12000,7.88,0,0.28,0.2791,N,7
31,31.0,45000,45000,RENT,2.0,2.0,VENTURE,C,5000,5000,13.35,0,0.11,0.1111,N,8
32,32.0,39000,39000,RENT,5.0,5.0,MEDICAL,D,5000,5000,14.09,1,0.13,0.1282,N,10
32,32.0,45000,45000,RENT,1.0,1.0,DEBTCONSOLIDATION,B,5000,5000,10.36,0,0.11,0.1111,N,5
32,32.0,45000,45000,RENT,1.0,1.0,PERSONAL,A,5000,5000,7.88,0,0.11,0.1111,N,10
28,28.0,45000,45000,RENT,2.0,2.0,PERSONAL,C,5000,5000,12.73,0,0.11,0.1111,N,7
28,28.0,43000,43000,MORTGAGE,12.0,12.0,HOMEIMPROVEMENT,A,8000,8000,9.32,0,0.19,0.186,N,10
33,33.0,45360,45360,RENT,3.0,3.0,PERSONAL,D,5000,5000,15.99,0,0.11,0.1102,N,6
27,27.0,45500,45500,RENT,2.0,2.0,EDUCATION,B,5000,5000,11.71,0,0.11,0.1099,N,5
29,29.0,43000,43000,MORTGAGE,13.0,13.0,MEDICAL,A,10000,10000,8.0,0,0.23,0.2326,N,9
28,28.0,37000,37000,MORTGAGE,3.0,3.0,HOMEIMPROVEMENT,C,6000,6000,12.53,1,0.16,0.1622,N,9
30,30.0,46044,46044,RENT,4.0,4.0,MEDICAL,B,5000,5000,,0,0.11,0.1086,N,9
31,31.0,43200,43200,MORTGAGE,0.0,0.0,VENTURE,A,3000,3000,8.9,0,0.07,0.0694,N,6
29,29.0,47000,47000,RENT,2.0,2.0,PERSONAL,B,5000,5000,10.62,0,0.11,0.1064,N,7
31,31.0,41000,41000,RENT,1.0,1.0,EDUCATION,D,5000,5000,16.07,1,0.12,0.122,N,9
30,30.0,43200,43200,MORTGAGE,5.0,5.0,HOMEIMPROVEMENT,C,4200,4200,13.49,0,0.1,0.0972,Y,7
27,27.0,43200,43200,OWN,2.0,2.0,VENTURE,B,5000,5000,12.69,0,0.12,0.1157,N,8
34,34.0,47000,47000,RENT,7.0,7.0,EDUCATION,C,5000,5000,12.73,0,0.11,0.1064,N,6
33,33.0,43200,43200,MORTGAGE,2.0,2.0,DEBTCONSOLIDATION,A,5000,5000,7.51,0,0.12,0.1157,N,8
30,30.0,41998,41998,RENT,0.0,0.0,HOMEIMPROVEMENT,E,5000,5000,16.0,1,0.12,0.1191,N,6
27,27.0,48000,48000,RENT,3.0,3.0,DEBTCONSOLIDATION,B,5000,5000,11.71,0,0.1,0.1042,N,7
32,32.0,43200,43200,MORTGAGE,7.0,7.0,HOMEIMPROVEMENT,A,15000,15000,7.91,0,0.35,0.3472,N,7
31,31.0,42000,42000,RENT,2.0,2.0,EDUCATION,A,5000,5000,8.49,1,0.12,0.119,N,10
29,29.0,43200,43200,OWN,13.0,13.0,PERSONAL,A,4625,4625,5.42,0,0.11,0.1071,N,6
30,30.0,43200,43200,OWN,6.0,6.0,HOMEIMPROVEMENT,B,2000,2000,10.99,0,0.05,0.0463,N,9
32,32.0,48000,48000,RENT,9.0,9.0,PERSONAL,A,5000,5000,6.92,0,0.1,0.1042,N,10
28,28.0,48000,48000,RENT,4.0,4.0,EDUCATION,A,5000,5000,7.29,0,0.1,0.1042,N,8
32,32.0,48000,48000,RENT,5.0,5.0,DEBTCONSOLIDATION,B,5000,5000,11.49,0,0.1,0.1042,N,8
29,29.0,42000,42000,RENT,0.0,0.0,HOMEIMPROVEMENT,D,5000,5000,14.96,1,0.12,0.119,N,9
28,28.0,43200,43200,OWN,5.0,5.0,PERSONAL,B,12250,12250,9.99,0,0.28,0.2836,N,6
27,27.0,48000,48000,RENT,2.0,2.0,MEDICAL,B,5000,5000,11.58,0,0.1,0.1042,N,5
30,30.0,43200,43200,MORTGAGE,14.0,14.0,PERSONAL,B,5000,5000,11.36,0,0.12,0.1157,N,9
32,32.0,48000,48000,RENT,8.0,8.0,DEBTCONSOLIDATION,C,5000,5000,11.97,0,0.1,0.1042,Y,10
29,29.0,48504,48504,RENT,0.0,0.0,DEBTCONSOLIDATION,C,5000,5000,13.98,0,0.1,0.1031,Y,5
28,28.0,48879,48879,RENT,4.0,4.0,PERSONAL,B,5000,5000,12.42,0,0.1,0.1023,N,7
28,28.0,43344,43344,MORTGAGE,4.0,4.0,PERSONAL,B,10000,10000,11.12,0,0.23,0.2307,N,9
30,30.0,37400,37400,MORTGAGE,6.0,6.0,MEDICAL,D,12700,12700,17.27,1,0.34,0.3396,N,5
27,27.0,43495,43495,MORTGAGE,3.0,3.0,EDUCATION,B,10800,10800,10.99,0,0.25,0.2483,N,6
28,28.0,43500,43500,MORTGAGE,12.0,12.0,EDUCATION,B,4000,4000,12.69,0,0.09,0.092,N,8
28,28.0,44000,44000,RENT,0.0,0.0,HOMEIMPROVEMENT,C,5000,5000,12.99,1,0.11,0.1136,Y,5
30,30.0,43500,43500,MORTGAGE,5.0,5.0,EDUCATION,C,11250,11250,13.61,0,0.26,0.2586,Y,9
27,27.0,43500,43500,MORTGAGE,0.0,0.0,MEDICAL,B,1200,1200,,0,0.03,0.0276,N,5
34,34.0,55000,55000,RENT,7.0,7.0,VENTURE,A,9000,9000,7.74,0,0.16,0.1636,N,6
27,27.0,43680,43680,MORTGAGE,3.0,3.0,DEBTCONSOLIDATION,B,7000,7000,10.65,0,0.16,0.1603,N,10
33,33.0,55070,55070,RENT,0.0,0.0,MEDICAL,A,9000,9000,8.49,0,0.16,0.1634,N,5
29,29.0,43680,43680,OWN,0.0,0.0,DEBTCONSOLIDATION,D,10000,10000,14.46,0,0.23,0.2289,N,8
27,27.0,57057,57057,RENT,3.0,3.0,VENTURE,C,9000,9000,13.11,0,0.16,0.1577,N,5
29,29.0,43800,43800,OWN,13.0,13.0,HOMEIMPROVEMENT,A,4800,4800,7.05,0,0.11,0.1096,N,7
27,27.0,57500,57500,RENT,2.0,2.0,DEBTCONSOLIDATION,C,9000,9000,11.97,0,0.16,0.1565,Y,9
27,27.0,43900,43900,MORTGAGE,2.0,2.0,PERSONAL,B,14000,14000,10.38,0,0.32,0.3189,N,10
27,27.0,53321,53321,RENT,11.0,11.0,MEDICAL,D,9000,9000,15.58,1,0.17,0.1688,Y,7
29,29.0,43958,43958,MORTGAGE,3.0,3.0,VENTURE,A,7000,7000,,0,0.16,0.1592,N,8
29,29.0,59520,59520,RENT,13.0,13.0,HOMEIMPROVEMENT,A,9000,9000,5.42,0,0.15,0.1512,N,9
33,33.0,60000,60000,RENT,3.0,3.0,PERSONAL,A,9000,9000,8.49,0,0.15,0.15,N,5
31,31.0,60000,60000,RENT,3.0,3.0,MEDICAL,C,9000,9000,13.06,0,0.15,0.15,N,7
33,33.0,44000,44000,MORTGAGE,17.0,17.0,VENTURE,A,16000,16000,7.9,0,0.36,0.3636,N,10
35,35.0,54000,54000,RENT,1.0,1.0,MEDICAL,D,9000,9000,14.46,1,0.17,0.1667,N,9
29,29.0,60000,60000,RENT,7.0,7.0,EDUCATION,C,9000,9000,13.61,0,0.15,0.15,N,9
28,28.0,44000,44000,MORTGAGE,12.0,12.0,MEDICAL,B,8000,8000,10.59,0,0.18,0.1818,N,6
31,31.0,54000,54000,RENT,3.0,3.0,HOMEIMPROVEMENT,D,9000,9000,12.49,1,0.17,0.1667,N,7
28,28.0,54989,54989,RENT,1.0,1.0,HOMEIMPROVEMENT,B,9000,9000,,1,0.16,0.1637,N,8
30,30.0,61000,61000,RENT,1.0,1.0,PERSONAL,B,9000,9000,11.49,0,0.15,0.1475,N,5
29,29.0,62000,62000,RENT,13.0,13.0,EDUCATION,C,9000,9000,,0,0.15,0.1452,N,9
32,32.0,56000,56000,RENT,1.0,1.0,MEDICAL,D,9000,9000,15.05,1,0.16,0.1607,Y,6
32,32.0,44000,44000,MORTGAGE,8.0,8.0,MEDICAL,A,3600,3600,6.99,0,0.08,0.0818,N,8
31,31.0,56004,56004,RENT,3.0,3.0,EDUCATION,D,9000,9000,14.46,1,0.16,0.1607,Y,5
30,30.0,38000,38000,MORTGAGE,5.0,5.0,EDUCATION,E,10000,10000,17.99,1,0.26,0.2632,N,6
29,29.0,44000,44000,MORTGAGE,3.0,3.0,EDUCATION,B,5500,5500,10.99,0,0.13,0.125,N,7
31,31.0,62201,62201,RENT,2.0,2.0,DEBTCONSOLIDATION,B,9000,9000,12.53,0,0.14,0.1447,N,8
29,29.0,62532,62532,RENT,6.0,6.0,VENTURE,C,9000,9000,13.49,0,0.14,0.1439,N,6
31,31.0,62839,62839,RENT,15.0,15.0,HOMEIMPROVEMENT,D,9000,9000,15.33,0,0.14,0.1432,N,10
